ID,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
19222,4,3.5,3950,12320,2,0,0,3,10,3950,0,2001,0,0,98065,47.5414,-121.869,3920,11086
19223,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,0,98188,47.4364,-122.282,1950,9178
19224,3,2.5,1700,6396,2,0,0,3,7,1700,0,2003,0,0,98065,47.5333,-121.87,1700,4444
19225,4,1.75,4060,5500,2,0,0,5,9,2660,1400,1924,0,0,98102,47.6437,-122.321,3320,5500
19226,3,2.25,1590,7748,2,0,0,4,7,1590,0,1991,0,0,98003,47.2857,-122.3,1590,7606
19227,3,2.5,1510,10875,1,0,0,3,7,1150,360,1990,0,0,98003,47.3482,-122.3,1810,9916
19228,3,2.25,1320,1800,2,0,0,3,7,1320,0,1994,0,0,98122,47.6081,-122.289,2010,4500
19229,3,1,1020,6120,1,0,0,3,7,1020,0,1941,0,0,98115,47.6787,-122.285,2370,6695
19230,2,2,1440,213008,2,0,0,4,7,1440,0,1990,0,0,98070,47.3604,-122.457,1630,161172
19231,3,1.75,2620,8280,1,0,0,4,7,1330,1290,1948,0,0,98177,47.7235,-122.359,1530,8160
19232,4,0.5,2300,5570,2,0,0,3,8,2300,0,1996,0,0,98092,47.3285,-122.168,1820,6371
19233,3,1.75,1740,9500,1,0,3,4,8,1150,590,1958,0,0,98146,47.4919,-122.365,2110,9450
19234,3,2,1290,9312,1,0,0,3,7,1290,0,1947,0,0,98168,47.4811,-122.325,1650,7300
19235,3,0.75,1330,7020,1,0,0,5,7,1330,0,1924,0,0,98126,47.5377,-122.376,1410,5802
19236,3,1.75,1760,4125,1.5,0,3,4,7,1760,0,1927,0,0,98103,47.6748,-122.352,1760,4000
19237,3,1,1010,5400,1,0,0,3,6,1010,0,1959,0,0,98144,47.5746,-122.293,960,5400
19238,4,1,1480,7560,1.5,0,0,3,7,1480,0,1940,0,0,98177,47.7079,-122.358,1480,7560
19239,4,1.75,1670,13125,1,0,0,5,8,1670,0,1973,0,0,98052,47.6315,-122.101,2360,12500
19240,2,2,1320,3060,1.5,0,0,4,6,1320,0,1910,0,0,98118,47.5643,-122.284,1410,3264
19241,3,1,1710,5110,1,0,0,3,7,1100,610,1954,0,0,98126,47.5256,-122.379,1310,5110
19242,3,3.25,2200,2400,2,0,0,3,8,1740,460,1988,0,0,98119,47.6325,-122.371,2200,3600
19243,4,2.5,2330,7064,1,0,0,4,8,1780,550,1984,0,0,98052,47.6955,-122.097,1740,8075
19244,3,1.5,2400,8215,1,0,0,3,7,1200,1200,1961,0,0,98146,47.5001,-122.338,1460,8217
19245,4,2.25,1500,5393,2,0,0,3,7,1500,0,1999,0,0,98001,47.3378,-122.263,1700,5917
19246,4,2.5,3220,14463,2,0,0,3,8,3220,0,1978,0,0,98074,47.6261,-122.047,2550,12109
19247,4,1,1420,6458,1,0,0,4,7,1420,0,1953,0,0,98117,47.6988,-122.358,1670,6350
19248,2,2.25,1550,1824,2,0,0,3,8,1550,0,2007,0,0,98106,47.5396,-122.368,1460,1826
19249,3,2.5,2340,5957,2,0,0,3,8,2340,0,1995,0,0,98028,47.7347,-122.236,2340,6604
19250,3,1.5,1600,7500,1,0,0,3,7,1600,0,1966,0,0,98034,47.721,-122.182,1700,7500
19251,3,2.5,2240,6097,2,0,0,3,8,2240,0,2002,0,0,98038,47.3503,-122.042,2240,5574
19252,3,1.5,1420,4500,1,0,0,3,7,1420,0,1959,0,0,98103,47.694,-122.332,1540,6375
19253,3,1.75,1000,8268,1,0,0,3,6,1000,0,1969,0,0,98072,47.7417,-122.172,1220,7800
19254,3,1,840,4495,1,0,0,3,6,840,0,1921,0,0,98146,47.496,-122.349,1260,7434
19255,3,1.5,1110,5500,1,0,0,3,6,1110,0,1940,1997,1,98033,47.6717,-122.184,1670,6600
19256,1,1,600,3720,1,0,0,3,6,600,0,1920,0,0,98106,47.5558,-122.363,1480,4800
19257,4,1.75,2970,14880,1,0,4,5,9,1560,1410,1962,0,0,98075,47.5907,-122.086,3310,13388
19258,4,1.75,2160,4333,1,0,0,4,8,1260,900,1942,0,0,98117,47.6893,-122.388,1670,4426
19259,3,2,1650,6150,2,0,0,4,7,1650,0,1926,1993,1,98116,47.5713,-122.394,1280,6150
19260,4,1.5,2310,13300,1,0,0,3,7,1890,420,1950,0,0,98004,47.6232,-122.21,2840,12744
19261,4,3.75,2400,3520,1,0,0,3,7,1370,1030,1924,2005,1,98109,47.6295,-122.346,2230,1419
19262,2,1,920,5250,1,0,0,4,6,920,0,1906,0,0,98118,47.5177,-122.266,1210,5250
19263,3,2.5,1900,18414,2,0,0,3,8,1900,0,1971,2007,1,98074,47.6326,-122.015,2900,39921
19264,3,2.5,2080,16050,1,0,0,5,8,1360,720,1978,0,0,98059,47.4694,-122.069,1790,14550
19265,4,2.75,2930,4408,1,0,0,5,8,1660,1270,1939,0,0,98144,47.5841,-122.295,2200,4000
19266,3,2.5,1590,3381,2,0,0,3,7,1590,0,2000,0,0,98019,47.7344,-121.986,1820,3383
19267,4,2,1720,7210,1,0,0,3,7,860,860,1971,0,0,98034,47.7307,-122.239,1250,7210
19268,3,2.25,2680,41804,1,0,0,3,9,2680,0,1989,0,0,98045,47.4828,-121.73,2680,40866
19269,4,1.75,1920,7500,1,0,0,4,7,1920,0,1962,0,0,98198,47.4222,-122.318,1490,8000
19270,3,1.75,2220,7224,1,0,2,3,8,2040,180,1975,0,0,98177,47.774,-122.384,2540,9990
19271,3,1.5,2040,3960,2,0,2,5,8,2040,0,1928,0,0,98103,47.6658,-122.355,1540,3400
19272,3,2.5,1520,6298,2,0,0,3,7,1520,0,1986,0,0,98030,47.3687,-122.182,1670,7207
19273,3,2,1480,2502,2,0,0,3,7,1480,0,1991,0,0,98103,47.6969,-122.338,1850,5000
19274,4,2.5,2800,5000,2,0,0,3,9,2800,0,2006,0,0,98038,47.3596,-122.036,2960,5092
19275,3,2.5,1590,4108,2,0,0,3,7,1590,0,2003,0,0,98056,47.4832,-122.181,2160,3912
19276,3,1,1630,10304,1,0,0,5,7,1630,0,1953,0,0,98155,47.7548,-122.317,1480,8515
19277,2,1,1060,3325,1.5,0,0,4,6,770,290,1932,0,0,98115,47.6896,-122.307,1820,4275
19278,3,2.25,2110,8000,2,0,0,3,8,2110,0,1975,0,0,98034,47.7311,-122.204,1740,7270
19279,4,2.5,3720,8633,2,0,0,3,10,3720,0,1999,0,0,98074,47.6085,-122.013,3515,9660
19280,4,2.25,2420,59800,1,0,0,4,8,1350,1070,1985,0,0,98074,47.6206,-122.056,2160,17598
19281,3,1.5,1540,20281,1,0,0,3,7,1540,0,1977,0,0,98075,47.5817,-122.007,1710,21090
19282,4,2.5,2580,9450,1,0,0,4,8,1660,920,1959,0,0,98125,47.703,-122.28,2060,9450
19283,2,1.75,1440,6265,1,0,0,3,8,1440,0,2005,0,0,98053,47.7028,-122.013,1810,5209
19284,3,2,1350,11805,1,0,0,3,7,1350,0,1986,0,0,98019,47.7313,-121.971,1350,14200
19285,3,1,880,7004,1,0,0,3,5,880,0,1950,0,0,98002,47.3019,-122.216,880,7828
19286,3,2.25,1920,7300,1,0,0,3,7,1240,680,1961,0,0,98008,47.6078,-122.128,1920,7700
19287,4,2.5,2460,4774,2,0,0,3,8,2460,0,2006,0,0,98059,47.4912,-122.145,2510,4399
19288,4,2.75,2910,16362,1,0,2,4,9,2120,790,1969,0,0,98003,47.3397,-122.322,2850,14904
19289,3,1,1260,6000,1,0,3,3,7,1260,0,1951,0,0,98146,47.5058,-122.384,2020,6600
19290,5,2.75,2060,329903,1.5,0,3,5,7,2060,0,1989,0,0,98022,47.1776,-121.944,2240,220232
19291,3,1,1520,10227,1,0,0,4,6,1520,0,1951,0,0,98004,47.5872,-122.196,2710,10912
19292,4,3.25,2810,11250,1,0,0,3,8,1680,1130,1980,0,0,98052,47.692,-122.099,2110,11250
19293,2,1.75,1210,9750,1,0,0,3,7,1210,0,1984,0,0,98038,47.3438,-122.037,1650,9750
19294,4,2.5,2790,4650,2,0,0,3,8,2790,0,2004,0,0,98038,47.3557,-122.026,2850,4650
19295,3,1,940,10890,1,0,0,4,5,940,0,1909,0,0,98001,47.2763,-122.257,1370,10255
19296,3,2.75,2750,18029,1,0,2,5,9,1810,940,1978,0,0,98006,47.5617,-122.134,2850,10021
19297,3,2.25,1510,9600,1,0,0,1,7,1090,420,1966,0,0,98028,47.7758,-122.238,1870,10681
19298,3,2.5,1700,7496,2,0,0,3,8,1700,0,1994,0,0,98055,47.432,-122.189,2280,7496
19299,6,4,2700,7416,1,0,0,3,7,1350,1350,1969,0,0,98108,47.5525,-122.3,2260,5324
19300,3,1.75,1510,5200,1,0,0,4,7,860,650,1922,0,0,98117,47.6864,-122.365,1650,4160
19301,3,2.25,1490,7589,2,0,0,3,7,1490,0,1993,0,0,98038,47.3474,-122.037,1510,6603
19302,2,1,770,6542,1,0,0,3,6,770,0,1948,0,0,98155,47.747,-122.301,1120,8149
19303,2,2.5,1310,2915,2,0,0,3,8,1310,0,1999,0,0,98059,47.4911,-122.154,1310,3425
19304,3,2.25,3010,9600,2,0,0,3,8,2410,600,1978,0,0,98028,47.7671,-122.263,2620,9660
19305,4,2.5,1830,7762,2,0,0,3,8,1830,0,1993,0,0,98003,47.267,-122.31,2109,8966
19306,5,2.5,2550,20875,1,0,0,4,9,1610,940,1953,0,0,98004,47.6336,-122.192,2510,21673
19307,2,1,800,8960,1,0,0,4,6,800,0,1944,0,0,98058,47.4756,-122.174,850,8082
19308,3,2.25,2890,21480,2,0,4,3,8,1790,1100,1941,1989,1,98146,47.5027,-122.381,2110,8107
19309,2,1,1140,23030,1,0,0,3,8,1140,0,1980,0,0,98028,47.7637,-122.266,1850,14260
19310,4,2.5,1770,9858,1,0,2,3,8,1770,0,1971,0,0,98155,47.7382,-122.287,2470,9858
19311,5,3,3350,9450,2,0,0,5,8,2180,1170,1912,1980,1,98103,47.6705,-122.34,2660,4500
19312,3,2.5,1770,3744,1.5,0,0,3,7,1270,500,1929,0,0,98117,47.6807,-122.364,1400,4680
19313,2,1.75,1510,4500,1,0,0,3,8,1510,0,1978,0,0,98052,47.6644,-122.13,1740,6000
19314,4,2.5,1770,5000,2,0,0,3,7,1770,0,2004,0,0,98038,47.3506,-122.006,2080,5100
19315,3,2.75,1820,52889,2,0,0,3,8,1820,0,1991,0,0,98070,47.501,-122.463,1820,45528
19316,4,4,5280,17677,2,0,3,3,11,3220,2060,1978,0,0,98040,47.5323,-122.238,3470,17474
19317,4,2.5,2500,5264,2,0,0,3,7,2500,0,2003,0,0,98038,47.3853,-122.028,1960,5250
19318,4,2,2290,6000,1.5,0,3,5,7,2290,0,1900,0,0,98115,47.6807,-122.318,2000,3150
19319,5,6,7440,21540,2,0,0,3,12,5550,1890,2003,0,0,98006,47.5692,-122.189,4740,19329
19320,3,1,1340,10260,1,0,0,3,7,1340,0,1968,0,0,98003,47.3173,-122.317,1250,8775
19321,6,2,1670,3000,1,0,0,5,7,900,770,1911,0,0,98105,47.6637,-122.316,1330,1099
19322,4,2.75,2700,49428,1,0,0,4,9,2700,0,1988,0,0,98042,47.3168,-122.079,2728,85905
19323,3,1,1070,8250,1,0,0,3,7,1070,0,1961,0,0,98092,47.2899,-122.192,1190,8250
19324,5,1.75,2100,9599,1,0,0,3,7,1060,1040,1961,0,0,98034,47.7097,-122.216,1680,10712
19325,2,1,1750,60872,1,0,0,4,7,1180,570,1973,0,0,98075,47.5946,-122.006,2480,5425
19326,4,2.5,1950,7350,1,0,0,3,7,1150,800,1963,0,0,98052,47.656,-122.134,2050,9068
19327,2,1.75,1660,11437,2,0,0,3,7,1660,0,1958,1992,1,98146,47.4899,-122.339,1290,7860
19328,4,1.5,2670,10026,2,0,0,3,8,2670,0,1996,0,0,98092,47.2659,-122.215,2420,11900
19329,3,2.5,2590,35640,1,0,0,3,9,2590,0,1987,0,0,98029,47.5516,-122.03,2590,31200
19330,3,1.75,1620,7540,1,0,0,3,7,1310,310,1988,0,0,98038,47.3635,-122.052,1580,7540
19331,2,1,810,4800,1,0,0,3,7,810,0,1948,0,0,98126,47.5232,-122.375,1240,7740
19332,2,2,1470,2052,1.5,0,0,3,7,1470,0,1986,0,0,98003,47.3086,-122.328,1470,2052
19333,5,2.25,2910,9525,2,0,0,4,9,2910,0,1968,0,0,98040,47.5633,-122.218,2740,9525
19334,2,0.75,650,5360,1,0,0,4,5,650,0,1931,0,0,98133,47.7281,-122.335,1110,6700
19335,1,1,620,8261,1,0,0,3,5,620,0,1939,0,0,98106,47.5138,-122.364,1180,8244
19336,3,2.5,2190,11394,1,0,0,3,8,1550,640,1956,0,0,98199,47.6685,-122.409,2190,9540
19337,3,1,1360,9310,1,0,0,4,7,1020,340,1980,0,0,98056,47.4901,-122.185,1480,8330
19338,4,2.5,2810,7549,2,0,0,3,9,2810,0,1992,0,0,98072,47.7441,-122.173,2750,7642
19339,3,2,1780,5720,1,0,0,5,7,980,800,1925,0,0,98103,47.6794,-122.351,1620,5050
19340,3,2,1480,6600,1,0,2,3,7,740,740,1943,0,0,98146,47.5081,-122.385,1250,7300
19341,3,2.5,1750,7490,1,0,0,4,7,1180,570,1979,0,0,98042,47.3746,-122.149,1570,7490
19342,3,2,1170,6750,1,0,0,5,7,800,370,1947,0,0,98115,47.6752,-122.281,1330,6750
19343,2,1,1100,8281,1,0,0,4,7,1100,0,1947,0,0,98155,47.7414,-122.315,1510,8281
19344,3,1.75,1870,7500,1,0,0,5,8,1320,550,1978,0,0,98058,47.4428,-122.134,1870,7275
19345,4,1.75,2480,60548,1,0,0,4,7,1600,880,1968,0,0,98027,47.4722,-122.001,2390,90169
19346,2,1,810,5100,1,0,0,3,6,810,0,1955,0,0,98133,47.7317,-122.343,1500,5100
19347,5,3.5,3990,9938,2,0,0,3,11,3990,0,2001,0,0,98059,47.5198,-122.156,3490,11734
19348,6,4,3020,13237,2,1,4,3,8,2840,180,1942,1983,1,98144,47.5924,-122.287,3680,12620
19349,2,2.5,2830,8630,2,0,0,3,10,2830,0,2001,0,0,98074,47.6481,-122.081,3190,7515
19350,2,1,1110,6411,1,0,0,3,6,1110,0,1944,0,0,98178,47.4962,-122.242,1150,6504
19351,4,3,2150,64694,1,0,0,3,8,1450,700,1969,0,0,98023,47.3268,-122.388,2430,59612
19352,3,1.5,1590,8911,1,0,0,3,7,1590,0,1956,0,0,98028,47.7394,-122.252,1590,9625
19353,3,1.75,2080,75794,1,0,0,3,7,2080,0,1958,0,0,98033,47.7018,-122.189,1870,11020
19354,4,2.5,3560,6187,2,0,0,3,9,3560,0,2003,0,0,98029,47.5593,-122.016,3190,6981
19355,5,2.5,2670,16777,1.5,0,0,4,7,1620,1050,1920,0,0,98125,47.7015,-122.301,1610,8227
19356,4,2.5,2640,10720,2,0,0,3,8,2640,0,1999,0,0,98188,47.4485,-122.278,1680,10018
19357,3,2.25,1810,6750,1,0,0,3,7,1280,530,1978,0,0,98023,47.2976,-122.377,1690,7770
19358,3,2.75,1400,7880,1,0,0,3,7,1000,400,1981,0,0,98056,47.5095,-122.193,1400,7279
19359,3,1,1260,8910,1,0,0,4,7,1260,0,1949,0,0,98117,47.7,-122.375,1560,8910
19360,2,2,1870,5143,1,0,0,3,8,1870,0,2005,0,0,98053,47.7142,-122.033,1810,5143
19361,3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,1930,0,0,98144,47.579,-122.284,4950,10655
19362,4,2.5,2040,8265,2,0,0,3,7,2040,0,1996,0,0,98146,47.4973,-122.341,2160,8265
19363,3,1,1800,4800,1,0,2,4,9,900,900,1927,0,0,98126,47.5672,-122.372,1400,4800
19364,3,1.75,1380,3225,1,0,0,4,7,940,440,1915,0,0,98103,47.6652,-122.338,1250,3750
19365,4,1.75,1400,54014,1.5,0,0,4,7,1400,0,1935,0,0,98031,47.4153,-122.184,1910,8523
19366,3,1,880,7500,1,0,0,3,7,880,0,1978,0,0,98198,47.3837,-122.307,880,7500
19367,2,1,1390,3600,1,0,0,4,7,1010,380,1913,0,0,98119,47.6422,-122.36,1590,3600
19368,3,2,2170,3978,1,0,0,5,7,1340,830,1919,0,0,98116,47.571,-122.391,1350,4680
19369,2,1,790,2640,1,0,0,3,7,790,0,1973,0,0,98034,47.7351,-122.178,1310,2064
19370,3,2.5,2030,6500,2,0,0,3,8,2030,0,1988,0,0,98027,47.5654,-122.092,2030,8485
19371,4,1,2240,7620,1,0,0,3,7,1120,1120,1966,0,0,98146,47.5089,-122.346,1080,7620
19372,4,2,2020,8100,1.5,0,0,4,7,1160,860,1946,0,0,98125,47.7307,-122.297,1840,8680
19373,1,1,740,5000,1,0,0,3,7,740,0,1923,0,0,98118,47.5519,-122.292,1400,4400
19374,4,2,1970,10500,1,0,0,3,8,1820,150,1961,0,0,98166,47.479,-122.356,2090,12300
19375,5,2.25,2410,12000,2,0,0,4,8,2410,0,1973,0,0,98006,47.5434,-122.175,2080,12000
19376,3,2.5,2370,11172,2,0,0,3,9,2370,0,1993,0,0,98056,47.5345,-122.179,2550,11558
19377,5,3.5,3610,52595,2,0,0,4,7,3610,0,1989,0,0,98014,47.6832,-121.907,1620,60112
19378,3,1,1410,40500,1,0,0,4,7,1410,0,1961,0,0,98092,47.3199,-122.1,1570,40500
19379,3,2.5,2210,7000,2,0,0,4,8,2210,0,1985,0,0,98058,47.4377,-122.132,2260,7224
19380,4,2.5,2630,6326,2,0,0,3,9,2630,0,2008,0,0,98065,47.5222,-121.874,3240,6229
19381,7,1,2350,8636,1,0,0,3,7,1550,800,1962,0,0,98118,47.5432,-122.277,1500,7366
19382,3,1,1200,10458,1,0,0,4,6,1200,0,1961,0,0,98023,47.3262,-122.342,1160,9000
19383,3,2.5,3490,21064,1,1,4,3,10,2290,1200,1968,0,0,98074,47.6092,-122.073,1780,15244
19384,4,2.75,2550,7591,2,0,0,3,9,2550,0,1989,0,0,98059,47.5302,-122.147,2670,7796
19385,3,2.75,1310,7300,1,0,0,3,7,1310,0,1957,0,0,98008,47.6016,-122.123,1310,7030
19386,2,2,1180,3003,2,0,0,3,6,1180,0,2005,0,0,98038,47.3491,-122.02,1310,3003
19387,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,1,98122,47.6117,-122.301,1280,3150
19388,2,2,1510,4908,1,0,0,3,8,1510,0,2006,0,0,98053,47.7196,-122.024,1440,3921
19389,4,2.5,2900,18303,2,0,0,4,10,2900,0,1994,0,0,98075,47.5981,-122.03,2900,18303
19390,3,1.75,1460,7980,1,0,0,3,7,1460,0,1972,0,0,98028,47.7713,-122.265,1920,7980
19391,3,2.5,1740,6992,2,0,0,3,7,1740,0,1990,0,0,98042,47.3574,-122.158,1260,6825
19392,3,1.75,2380,12681,1,0,0,1,6,1380,1000,1918,0,0,98118,47.5294,-122.279,1720,6377
19393,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,1928,0,0,98105,47.6701,-122.288,2160,5000
19394,3,1.75,1530,26642,1,0,0,3,7,1180,350,1988,0,0,98072,47.7422,-122.097,1550,13566
19395,2,1,1430,13300,1.5,0,0,3,6,1230,200,1921,0,0,98033,47.6996,-122.203,1950,11421
19396,4,2.5,2540,11500,1,0,0,4,8,1640,900,1979,0,0,98006,47.5609,-122.15,2820,9800
19397,3,1,1890,36300,1,0,0,3,7,1890,0,1962,0,0,98024,47.5719,-121.914,1746,54014
19398,4,3,1780,4228,1,0,0,3,7,1780,0,1953,0,0,98118,47.5488,-122.287,1730,5304
19399,3,1,1610,58370,1,0,0,3,7,1610,0,1978,0,0,98053,47.6718,-122.044,2510,58127
19400,4,2,2410,4680,2,0,0,3,9,2410,0,1974,0,0,98008,47.6234,-122.113,1910,4611
19401,3,2.5,1800,9000,2,0,0,3,7,1800,0,1983,0,0,98003,47.3186,-122.331,1670,8486
19402,4,3.5,2210,7597,1,0,0,4,9,1550,660,1977,2006,1,98004,47.5816,-122.197,2370,8811
19403,3,1.5,1400,6865,1,0,0,4,7,1400,0,1986,0,0,98038,47.3639,-122.048,1480,8125
19404,3,2.5,1760,2320,2,0,2,3,8,1760,0,1994,0,0,98126,47.5723,-122.376,1760,4698
19405,2,1,860,5160,1,0,0,4,7,860,0,1909,0,0,98117,47.6823,-122.388,1090,5356
19406,2,1,1020,15000,1.5,0,0,3,6,1020,0,1933,0,0,98168,47.4956,-122.321,1480,14519
19407,3,1.75,1700,8360,1,0,0,4,7,850,850,1955,0,0,98006,47.5766,-122.147,1520,8360
19408,4,2.75,2520,6398,2,0,0,3,8,2520,0,2014,0,0,98072,47.7685,-122.159,2520,6398
19409,3,1.75,2560,4800,1,0,0,3,7,1280,1280,1911,0,0,98112,47.6207,-122.295,1620,4800
19410,4,2.75,2870,7200,2,0,0,3,9,2870,0,2008,0,0,98108,47.5688,-122.317,2030,5400
19411,2,1,1800,8900,1,0,0,3,6,900,900,1945,0,0,98168,47.51,-122.323,2040,10450
19412,2,1,620,14823,1,0,0,3,6,620,0,1926,0,0,98125,47.7322,-122.3,1400,7930
19413,3,2.25,2190,220414,1,0,0,4,7,1330,860,1976,0,0,98059,47.5041,-122.102,2550,175982
19414,3,1,1630,6009,1,0,3,4,8,1630,0,1954,0,0,98117,47.693,-122.383,2120,6009
19415,3,1,1370,6780,2,0,0,3,6,1370,0,1930,0,0,98125,47.7156,-122.291,1450,7214
19416,4,2.75,2910,7712,1,0,0,3,7,1600,1310,1998,0,0,98002,47.2842,-122.198,2220,6649
19417,2,1,540,2500,1,0,0,3,5,540,0,1905,0,0,98107,47.6729,-122.383,1290,5000
19418,3,2,1360,4840,1.5,0,0,3,8,1360,0,1936,0,0,98126,47.5487,-122.376,1450,4840
19419,4,2.5,2410,15899,2,0,3,3,9,2410,0,1990,0,0,98074,47.6242,-122.04,2360,11412
19420,7,8,13540,307752,3,0,4,3,12,9410,4130,1999,0,0,98053,47.6675,-121.986,4850,217800
19421,2,1,1630,12059,1,0,0,3,7,1270,360,1947,0,0,98125,47.7228,-122.314,1660,8800
19422,3,1.75,1890,6557,1,0,0,3,8,1890,0,1967,0,0,98125,47.7032,-122.286,1920,6793
19423,3,1.75,1510,30185,1.5,0,0,3,7,1510,0,1976,0,0,98058,47.4118,-122.089,1470,12465
19424,2,1,900,3400,1,0,0,5,6,900,0,1905,0,0,98108,47.5269,-122.314,940,6000
19425,2,1,1270,7440,1,0,0,4,7,910,360,1949,0,0,98126,47.5285,-122.372,1040,7500
19426,4,2.25,2400,8592,2,0,0,3,8,2400,0,1978,0,0,98055,47.4383,-122.193,2180,8100
19427,3,1,1790,7055,1,0,0,5,8,1520,270,1937,0,0,98133,47.718,-122.355,1710,7055
19428,2,1,800,8125,1,0,0,3,6,800,0,1964,0,0,98033,47.6836,-122.174,2390,8125
19429,3,1,1680,7910,1,0,0,3,7,1680,0,1949,0,0,98146,47.5085,-122.385,1330,7910
19430,4,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,1,98004,47.6295,-122.217,2920,16544
19431,2,1,1190,7408,1,0,0,3,6,830,360,1941,0,0,98168,47.5094,-122.31,1140,7408
19432,3,3.25,2950,4446,2,0,0,3,9,2450,500,2001,0,0,98116,47.5852,-122.391,1930,4255
19433,3,2.5,1990,15985,1,0,0,3,8,1540,450,1964,0,0,98007,47.6205,-122.141,2470,10125
19434,3,2.5,2390,34041,1,0,0,3,8,1840,550,1984,0,0,98042,47.3546,-122.081,2460,35686
19435,4,2.25,1880,9163,2,0,0,3,8,1880,0,1981,0,0,98058,47.4362,-122.165,1900,7980
19436,3,2.25,1420,3750,2,0,0,3,7,1420,0,1987,0,0,98116,47.5725,-122.383,1430,4664
19437,3,1.5,1360,9760,1.5,0,0,5,7,1360,0,1984,0,0,98045,47.4648,-121.757,1310,11456
19438,2,1,1070,5824,1,0,2,5,7,1070,0,1949,0,0,98178,47.507,-122.242,2090,7980
19439,4,1,1530,7200,1.5,0,0,3,7,1400,130,1948,0,0,98178,47.5015,-122.262,1530,7200
19440,3,1,960,8100,1,0,0,3,7,960,0,1955,0,0,98155,47.7763,-122.305,1080,8100
19441,3,1,1080,8214,1,0,0,3,7,1080,0,1944,0,0,98133,47.7401,-122.348,1850,13560
19442,3,1.75,2020,4800,1,0,0,4,8,1090,930,1926,0,0,98115,47.6726,-122.294,1680,4800
19443,5,3,2660,7700,1.5,0,0,4,7,1670,990,1962,0,0,98058,47.46,-122.174,1610,7700
19444,2,1,710,7120,1,0,0,5,6,710,0,1942,0,0,98146,47.5122,-122.374,1100,7020
19445,2,1,1160,7500,1.5,0,0,4,7,1160,0,1916,0,0,98014,47.6499,-121.916,1110,7500
19446,4,1.5,1730,10396,1,0,0,3,7,1730,0,1964,0,0,98058,47.4497,-122.168,1510,10396
19447,3,2.5,2190,2658,2,0,3,4,9,2190,0,1979,0,0,98033,47.6528,-122.203,2315,2538
19448,4,2.5,3100,7250,2,0,0,3,9,3100,0,2010,0,0,98115,47.6961,-122.316,1240,6670
19449,6,4,3120,4240,2,0,2,4,7,2090,1030,1993,0,0,98106,47.5305,-122.353,1460,4240
19450,3,1,1040,4240,1,0,0,4,7,860,180,1924,0,0,98117,47.6768,-122.367,1170,4240
19451,5,2.75,2166,6342,2,0,0,3,8,2166,0,2013,0,0,98042,47.3461,-122.152,2474,5948
19452,5,3,1880,5000,1,0,0,3,7,1100,780,1997,0,0,98106,47.5453,-122.363,1640,5000
19453,3,2.25,2010,4400,1.5,0,0,3,7,2010,0,1986,0,0,98055,47.4735,-122.189,1720,4187
19454,3,1,1520,7200,1,0,0,3,7,1030,490,1954,0,0,98166,47.4527,-122.352,1530,7201
19455,3,1.75,1580,507038,1,0,2,4,7,1580,0,1985,0,0,98022,47.2303,-121.936,2040,210394
19456,3,1.75,1650,7700,1,0,0,4,8,1650,0,1977,0,0,98023,47.3155,-122.365,2020,7700
19457,4,2.5,2120,9603,2,0,0,3,8,2120,0,1985,0,0,98027,47.5348,-122.053,1990,9611
19458,4,2.5,2000,13300,1,0,0,4,7,1200,800,1968,0,0,98001,47.353,-122.294,1800,9810
19459,3,2,1910,5040,1.5,0,0,3,8,1910,0,1971,0,0,98074,47.6312,-122.061,1980,4275
19460,2,2,1440,8425,1,0,0,4,6,1440,0,1942,1983,1,98168,47.4831,-122.296,1430,12037
19461,4,2.5,2040,7260,2,0,0,4,7,2040,0,1963,0,0,98133,47.7399,-122.332,2040,7360
19462,3,1.75,1140,9800,1,0,0,4,7,1140,0,1968,0,0,98001,47.3063,-122.27,1370,9800
19463,4,2.5,2930,9158,2,0,0,3,9,2930,0,2005,0,0,98052,47.7065,-122.13,3590,8065
19464,3,2,1990,203861,1,0,0,3,7,1990,0,1949,0,0,98022,47.2507,-122.039,2760,217800
19465,3,1.75,1950,19747,1,0,0,3,7,1150,800,1979,0,0,98072,47.7685,-122.162,2560,9674
19466,3,1,820,5150,1,0,0,5,6,820,0,1918,0,0,98118,47.5514,-122.284,1100,5150
19467,2,1.5,1260,9693,1,0,0,3,7,1260,0,1957,0,0,98177,47.7775,-122.365,1800,9693
19468,4,2.75,2200,13498,2,0,0,3,8,2200,0,1987,0,0,98023,47.3148,-122.35,2190,11850
19469,4,1.75,2580,19607,1,0,2,4,8,1290,1290,1958,0,0,98056,47.5067,-122.197,1970,9569
19470,3,1.75,2290,19000,1,0,0,4,9,1650,640,1973,0,0,98042,47.3837,-122.158,2900,13034
19471,3,1,1220,8573,1,0,0,4,7,1220,0,1954,0,0,98004,47.6088,-122.193,1390,8573
19472,2,1,750,5379,1,0,0,3,6,750,0,1919,0,0,98118,47.5324,-122.272,1030,5511
